VIEW,VIDEO_ID,SIGNER_ID,FPS,RESOLUTION,GLOSS,NUM_FRAMES,LENGTH_SECONDS
left,005670,008,25.0,1080,Dữ,66,2.64
left,005671,008,25.0,1080,Hiền,82,3.28
left,005672,008,25.0,1080,Hiền,78,3.12
left,005673,008,25.0,1080,Thông minh,70,2.8
left,005674,008,25.0,1080,Thông minh,76,3.04
left,005675,008,25.0,1080,Quần đùi,80,3.2
left,005676,008,25.0,1080,Quần đùi,80,3.2
left,005677,008,25.0,1080,Việt Nam,75,3.0
left,005678,008,25.0,1080,Việt Nam,66,2.64
left,005679,008,25.0,1080,Trung Quốc,63,2.52
left,005680,008,25.0,1080,Trung Quốc,62,2.48
left,005681,008,25.0,1080,Hàn Quốc,95,3.8
left,005682,008,25.0,1080,Hàn Quốc,75,3.0
left,005683,008,25.0,1080,Nhật Bản,75,3.0
left,005684,008,25.0,1080,Nhật Bản,71,2.84
left,005685,008,25.0,1080,Thái Lan,75,3.0
left,005686,008,25.0,1080,Thái Lan,79,3.16
left,005687,008,25.0,1080,Mỹ,69,2.76
left,005688,008,25.0,1080,Mỹ,61,2.44
left,005689,008,25.0,1080,Con chó,80,3.2
left,005690,008,25.0,1080,Con chó,79,3.16
left,005691,008,25.0,1080,Con mèo,69,2.76
left,005692,008,25.0,1080,Con mèo,65,2.6
left,005693,008,25.0,1080,Con gà,71,2.84
left,005694,008,25.0,1080,Con gà,73,2.92
left,005695,008,25.0,1080,Con vịt,75,3.0
left,005696,008,25.0,1080,Con vịt,69,2.76
left,005697,008,25.0,1080,Con rùa,83,3.32
left,005698,008,25.0,1080,Con rùa,76,3.04
left,005699,008,25.0,1080,Con thỏ,77,3.08
left,005700,008,25.0,1080,Con thỏ,80,3.2
left,005701,008,25.0,1080,Con trâu,77,3.08
left,005702,008,25.0,1080,Con trâu,64,2.56
left,005703,008,25.0,1080,Con bò,84,3.36
left,005704,008,25.0,1080,Con bò,75,3.0
left,005705,008,25.0,1080,Con dê,85,3.4
left,005706,008,25.0,1080,Con dê,80,3.2
left,005707,008,25.0,1080,Con heo,79,3.16
left,005708,008,25.0,1080,Con heo,70,2.8
left,005709,008,25.0,1080,Màu đen,75,3.0
left,005710,008,25.0,1080,Màu đen,65,2.6
left,005711,008,25.0,1080,Màu trắng,89,3.56
left,005712,008,25.0,1080,Màu trắng,71,2.84
left,005713,008,25.0,1080,Màu đỏ,80,3.2
left,005714,008,25.0,1080,Màu đỏ,62,2.48
left,005715,008,25.0,1080,Màu cam,70,2.8
left,005716,008,25.0,1080,Màu cam,65,2.6
left,005717,008,25.0,1080,Màu vàng,86,3.44
left,005718,008,25.0,1080,Màu vàng,72,2.88
left,005719,008,25.0,1080,Màu vàng,75,3.0
left,005720,008,25.0,1080,Màu xanh lá cây,94,3.76
left,005721,008,25.0,1080,Màu xanh lá cây,84,3.36
left,005722,008,25.0,1080,Màu xanh lá cây,87,3.48
left,005723,008,25.0,1080,Màu xanh da trời,82,3.28
left,005724,008,25.0,1080,Màu xanh da trời,73,2.92
left,005725,008,25.0,1080,Màu hồng,60,2.4
left,005726,008,25.0,1080,Màu hồng,64,2.56
left,005727,008,25.0,1080,Màu tím,78,3.12
left,005728,008,25.0,1080,Màu tím,70,2.8
left,005729,008,25.0,1080,Màu nâu,73,2.92
left,005730,008,25.0,1080,Màu nâu,71,2.84
left,005731,008,25.0,1080,Quả dâu,78,3.12
left,005732,008,25.0,1080,Quả dâu,65,2.6
left,005733,008,25.0,1080,Quả mận,80,3.2
left,005734,008,25.0,1080,Quả mận,76,3.04
left,005735,008,25.0,1080,Quả dứa,80,3.2
left,005736,008,25.0,1080,Quả dứa,79,3.16
left,005737,008,25.0,1080,Quả đào,83,3.32
left,005738,008,25.0,1080,Quả đào,81,3.24
left,005739,008,25.0,1080,Quả đu đủ,78,3.12
left,005740,008,25.0,1080,Quả đu đủ,75,3.0
left,005741,008,25.0,1080,Quả cam,74,2.96
left,005742,008,25.0,1080,Quả cam,78,3.12
left,005743,008,25.0,1080,Quả bơ,80,3.2
left,005744,008,25.0,1080,Quả bơ,73,2.92
left,005745,008,25.0,1080,Quả chuối,83,3.32
left,005746,008,25.0,1080,Quả chuối,78,3.12
left,005747,008,25.0,1080,Quả xoài,70,2.8
left,005748,008,25.0,1080,Quả xoài,69,2.76
left,005749,008,25.0,1080,Quả dừa,74,2.96
left,005750,008,25.0,1080,Quả dừa,71,2.84
left,005751,008,25.0,1080,Bố,69,2.76
left,005752,008,25.0,1080,Bố,66,2.64
left,005753,008,25.0,1080,Mẹ,63,2.52
left,005754,008,25.0,1080,Mẹ,68,2.72
left,005755,008,25.0,1080,Con trai,75,3.0
left,005756,008,25.0,1080,Con trai,78,3.12
left,005757,008,25.0,1080,Con gái,81,3.24
left,005758,008,25.0,1080,Con gái,78,3.12
left,005759,008,25.0,1080,Vợ,79,3.16
left,005760,008,25.0,1080,Vợ,79,3.16
left,005761,008,25.0,1080,Chồng,84,3.36
left,005762,008,25.0,1080,Chồng,85,3.4
left,005763,008,25.0,1080,Ông nội,77,3.08
left,005764,008,25.0,1080,Ông nội,78,3.12
left,005765,008,25.0,1080,Bà nội,97,3.88
left,005766,008,25.0,1080,Bà nội,86,3.44
left,005767,008,25.0,1080,Ông ngoại,76,3.04
left,005768,008,25.0,1080,Ông ngoại,73,2.92
left,005769,008,25.0,1080,Bà ngoại,85,3.4
left,005770,008,25.0,1080,Bà ngoại,87,3.48
left,005771,008,25.0,1080,Ăn,72,2.88
left,005772,008,25.0,1080,Ăn,66,2.64
left,005773,008,25.0,1080,Uống,76,3.04
left,005774,008,25.0,1080,Uống,71,2.84
left,005775,008,25.0,1080,Xem,77,3.08
left,005776,008,25.0,1080,Xem,69,2.76
left,005777,008,25.0,1080,Thèm,66,2.64
left,005778,008,25.0,1080,Thèm,76,3.04
left,005779,008,25.0,1080,Mách,72,2.88
left,005780,008,25.0,1080,Mách,71,2.84
left,005781,008,25.0,1080,Khóc,71,2.84
left,005782,008,25.0,1080,Khóc,64,2.56
left,005783,008,25.0,1080,Cười,85,3.4
left,005784,008,25.0,1080,Cười,71,2.84
left,005785,008,25.0,1080,Học,69,2.76
left,005786,008,25.0,1080,Học,68,2.72
left,005787,008,25.0,1080,Dỗi,74,2.96
left,005788,008,25.0,1080,Dỗi,64,2.56
left,005789,008,25.0,1080,Chết,66,2.64
left,005790,008,25.0,1080,Chết,60,2.4
left,005791,008,25.0,1080,Đi,76,3.04
left,005792,008,25.0,1080,Đi,88,3.52
left,005793,008,25.0,1080,Chạy,73,2.92
left,005794,008,25.0,1080,Chạy,71,2.84
left,005795,008,25.0,1080,Bận,70,2.8
left,005796,008,25.0,1080,Bận,62,2.48
left,005797,008,25.0,1080,Hát,75,3.0
left,005798,008,25.0,1080,Hát,70,2.8
left,005799,008,25.0,1080,Múa,86,3.44
left,005800,008,25.0,1080,Múa,71,2.84
left,005801,008,25.0,1080,Nấu,65,2.6
left,005802,008,25.0,1080,Nấu,69,2.76
left,005803,008,25.0,1080,Nướng,68,2.72
left,005804,008,25.0,1080,Nướng,70,2.8
left,005805,008,25.0,1080,Nhầm lẫn,77,3.08
left,005806,008,25.0,1080,Nhầm lẫn,69,2.76
left,005807,008,25.0,1080,Quan sát,69,2.76
left,005808,008,25.0,1080,Quan sát,65,2.6
left,005809,008,25.0,1080,Cắm trại,75,3.0
left,005810,008,25.0,1080,Cắm trại,65,2.6
left,005811,008,25.0,1080,Cung cấp,69,2.76
left,005812,008,25.0,1080,Cung cấp,75,3.0
left,005813,008,25.0,1080,Bắt chước,75,3.0
left,005814,008,25.0,1080,Bắt chước,75,3.0
left,005815,008,25.0,1080,Bắt buộc,74,2.96
left,005816,008,25.0,1080,Bắt buộc,74,2.96
left,005817,008,25.0,1080,Báo cáo,69,2.76
left,005818,008,25.0,1080,Báo cáo,78,3.12
left,005819,008,25.0,1080,Mua bán,73,2.92
left,005820,008,25.0,1080,Mua bán,70,2.8
left,005821,008,25.0,1080,Không quen,87,3.48
left,005822,008,25.0,1080,Không quen,70,2.8
left,005823,008,25.0,1080,Không nên,73,2.92
left,005824,008,25.0,1080,Không nên,74,2.96
left,005825,008,25.0,1080,Không cần,64,2.56
left,005826,008,25.0,1080,Không cần,71,2.84
left,005827,008,25.0,1080,Không cho,67,2.68
left,005828,008,25.0,1080,Không cho,64,2.56
left,005829,008,25.0,1080,Không nghe lời,87,3.48
left,005830,008,25.0,1080,Không nghe lời,87,3.48
left,005831,008,25.0,1080,Mặn,66,2.64
left,005832,008,25.0,1080,Mặn,65,2.6
left,005833,008,25.0,1080,Đắng,75,3.0
left,005834,008,25.0,1080,Đắng,67,2.68
left,005835,008,25.0,1080,Cay,70,2.8
left,005836,008,25.0,1080,Cay,65,2.6
left,005837,008,25.0,1080,Ngọt,73,2.92
left,005838,008,25.0,1080,Ngọt,70,2.8
left,005839,008,25.0,1080,Đậm,66,2.64
left,005840,008,25.0,1080,Đậm,65,2.6
left,005841,008,25.0,1080,Nhạt,65,2.6
left,005842,008,25.0,1080,Nhạt,66,2.64
left,005843,008,25.0,1080,Ngon miệng,70,2.8
left,005844,008,25.0,1080,Ngon miệng,66,2.64
left,005845,008,25.0,1080,Xấu (vật),70,2.8
left,005846,008,25.0,1080,Xấu (vật),70,2.8
left,005847,008,25.0,1080,Đẹp (vật),67,2.68
left,005848,008,25.0,1080,Đẹp (vật),63,2.52
left,005849,008,25.0,1080,Chật,66,2.64
left,005850,008,25.0,1080,Chật,71,2.84
left,005851,008,25.0,1080,Hẹp,70,2.8
left,005852,008,25.0,1080,Hẹp,70,2.8
left,005853,008,25.0,1080,Hẹp,65,2.6
left,005854,008,25.0,1080,Hẹp,71,2.84
left,005855,008,25.0,1080,Rộng,70,2.8
left,005856,008,25.0,1080,Rộng,70,2.8
left,005857,008,25.0,1080,Dài,80,3.2
left,005858,008,25.0,1080,Dài,70,2.8
left,005859,008,25.0,1080,Cao (người),84,3.36
left,005860,008,25.0,1080,Cao (người),75,3.0
left,005861,008,25.0,1080,Lùn,75,3.0
left,005862,008,25.0,1080,Lùn,68,2.72
left,005863,008,25.0,1080,Ốm,80,3.2
left,005864,008,25.0,1080,Ốm,82,3.28
left,005865,008,25.0,1080,Mập,58,2.32
left,005866,008,25.0,1080,Mập,60,2.4
left,005867,008,25.0,1080,Ngoan,64,2.56
left,005868,008,25.0,1080,Ngoan,68,2.72
left,005869,008,25.0,1080,Hư,75,3.0
left,005870,008,25.0,1080,Hư,75,3.0
left,005871,008,25.0,1080,Khỏe,60,2.4
left,005872,008,25.0,1080,Khỏe,65,2.6
left,005873,008,25.0,1080,Mệt,78,3.12
left,005874,008,25.0,1080,Mệt,75,3.0
left,005875,008,25.0,1080,Đau,70,2.8
left,005876,008,25.0,1080,Đau,66,2.64
left,005877,008,25.0,1080,Giỏi,74,2.96
left,005878,008,25.0,1080,Giỏi,61,2.44
left,005879,008,25.0,1080,Chăm chỉ,78,3.12
left,005880,008,25.0,1080,Chăm chỉ,85,3.4
left,005881,008,25.0,1080,Lười biếng,71,2.84
left,005882,008,25.0,1080,Lười biếng,75,3.0
left,005883,008,25.0,1080,Tốt bụng,60,2.4
left,005884,008,25.0,1080,Tốt bụng,73,2.92
left,005885,008,25.0,1080,Thú vị,82,3.28
left,005886,008,25.0,1080,Thú vị,73,2.92
left,005887,008,25.0,1080,Hài hước,58,2.32
left,005888,008,25.0,1080,Hài hước,62,2.48
left,005889,008,25.0,1080,Dũng cảm,67,2.68
left,005890,008,25.0,1080,Dũng cảm,65,2.6
left,005891,008,25.0,1080,Sáng tạo,85,3.4
left,005892,008,25.0,1080,Sáng tạo,72,2.88
left,005893,009,25.0,1080,Anh,90,3.6
left,005894,009,25.0,1080,Anh,80,3.2
left,005895,009,25.0,1080,Anh,85,3.4
left,005896,009,25.0,1080,Anh,88,3.52
left,005897,009,25.0,1080,Anh,80,3.2
left,005898,009,25.0,1080,Anh,85,3.4
left,005899,009,25.0,1080,Anh,80,3.2
left,005900,009,25.0,1080,Anh,80,3.2
left,005901,009,25.0,1080,Anh,80,3.2
left,005902,009,25.0,1080,Anh,89,3.56
left,005903,009,25.0,1080,Chị,87,3.48
left,005904,009,25.0,1080,Chị,80,3.2
left,005905,009,25.0,1080,Chị,76,3.04
left,005906,009,25.0,1080,Chị,74,2.96
left,005907,009,25.0,1080,Chị,85,3.4
left,005908,009,25.0,1080,Chị,76,3.04
left,005909,009,25.0,1080,Chị,84,3.36
left,005910,009,25.0,1080,Chị,82,3.28
left,005911,009,25.0,1080,Chị,82,3.28
left,005912,009,25.0,1080,Em,58,2.32
left,005913,009,25.0,1080,Em,73,2.92
left,005914,009,25.0,1080,Em,74,2.96
left,005915,009,25.0,1080,Em,84,3.36
left,005916,009,25.0,1080,Em,80,3.2
left,005917,009,25.0,1080,Em,83,3.32
left,005918,009,25.0,1080,Em,82,3.28
left,005919,009,25.0,1080,Em,90,3.6
left,005920,009,25.0,1080,Chú,79,3.16
left,005921,009,25.0,1080,Chú,85,3.4
left,005922,009,25.0,1080,Chú,91,3.64
left,005923,009,25.0,1080,Chú,85,3.4
left,005924,009,25.0,1080,Chú,87,3.48
left,005925,009,25.0,1080,Cậu,75,3.0
left,005926,009,25.0,1080,Cậu,79,3.16
left,005927,009,25.0,1080,Cậu,86,3.44
left,005928,009,25.0,1080,Cậu,85,3.4
left,005929,009,25.0,1080,Cậu,85,3.4
left,005930,009,25.0,1080,Cậu,83,3.32
left,005931,009,25.0,1080,Bác,85,3.4
left,005932,009,25.0,1080,Bác,84,3.36
left,005933,009,25.0,1080,Bác,85,3.4
left,005934,009,25.0,1080,Bác,96,3.84
left,005935,009,25.0,1080,Bác,80,3.2
left,005936,009,25.0,1080,Dì,72,2.88
left,005937,009,25.0,1080,Dì,74,2.96
left,005938,009,25.0,1080,Dì,92,3.68
left,005939,009,25.0,1080,Dì,73,2.92
left,005940,009,25.0,1080,Dì,75,3.0
left,005941,009,25.0,1080,Cô,75,3.0
left,005942,009,25.0,1080,Cô,85,3.4
left,005943,009,25.0,1080,Cô,94,3.76
left,005944,009,25.0,1080,Cô,82,3.28
left,005945,009,25.0,1080,Cô,83,3.32
left,005946,009,25.0,1080,Cháu,86,3.44
left,005947,009,25.0,1080,Cháu,79,3.16
left,005948,009,25.0,1080,Cháu,89,3.56
left,005949,009,25.0,1080,Cháu,88,3.52
left,005950,009,25.0,1080,Cháu,86,3.44
left,005951,009,25.0,1080,Họ hàng,81,3.24
left,005952,009,25.0,1080,Họ hàng,85,3.4
left,005953,009,25.0,1080,Họ hàng,89,3.56
left,005954,009,25.0,1080,Họ hàng,88,3.52
left,005955,009,25.0,1080,Họ hàng,87,3.48
left,005956,009,25.0,1080,Máy chiếu,77,3.08
left,005957,009,25.0,1080,Máy chiếu,69,2.76
left,005958,009,25.0,1080,Nồi cơm điện,95,3.8
left,005959,009,25.0,1080,Nồi cơm điện,93,3.72
left,005960,009,25.0,1080,Nồi cơm điện,100,4.0
left,005961,009,25.0,1080,Nồi cơm điện,105,4.2
left,005962,009,25.0,1080,Nồi cơm điện,106,4.24
left,005963,009,25.0,1080,Cái bàn,82,3.28
left,005964,009,25.0,1080,Cái bàn,82,3.28
left,005965,009,25.0,1080,Cái bàn,84,3.36
left,005966,009,25.0,1080,Cái bàn,83,3.32
left,005967,009,25.0,1080,Cái bàn,85,3.4
left,005968,009,25.0,1080,Cái ghế,89,3.56
left,005969,009,25.0,1080,Cái ghế,86,3.44
left,005970,009,25.0,1080,Cái ghế,88,3.52
left,005971,009,25.0,1080,Cái ghế,92,3.68
left,005972,009,25.0,1080,Cái ghế,91,3.64
left,005973,009,25.0,1080,Cái nồi,83,3.32
left,005974,009,25.0,1080,Cái nồi,82,3.28
left,005975,009,25.0,1080,Cái nồi,87,3.48
left,005976,009,25.0,1080,Cái nồi,81,3.24
left,005977,009,25.0,1080,Cái nồi,86,3.44
left,005978,009,25.0,1080,Cái chảo,93,3.72
left,005979,009,25.0,1080,Cái chảo,83,3.32
left,005980,009,25.0,1080,Cái chảo,80,3.2
left,005981,009,25.0,1080,Cái chảo,87,3.48
left,005982,009,25.0,1080,Cái chảo,89,3.56
left,005983,009,25.0,1080,Cái chảo,89,3.56
left,005984,009,25.0,1080,Tivi,83,3.32
left,005985,009,25.0,1080,Tivi,82,3.28
left,005986,009,25.0,1080,Tivi,85,3.4
left,005987,009,25.0,1080,Tivi,81,3.24
left,005988,009,25.0,1080,Tivi,81,3.24
left,005989,009,25.0,1080,Cái đèn,86,3.44
left,005990,009,25.0,1080,Cái đèn,91,3.64
left,005991,009,25.0,1080,Cái đèn,89,3.56
left,005992,009,25.0,1080,Cái đèn,93,3.72
left,005993,009,25.0,1080,Cái đèn,88,3.52
left,005994,009,25.0,1080,Quạt (đứng),102,4.08
left,005995,009,25.0,1080,Quạt (đứng),111,4.44
left,005996,009,25.0,1080,Quạt (đứng),100,4.0
left,005997,009,25.0,1080,Quạt (đứng),100,4.0
left,005998,009,25.0,1080,Quạt (đứng),101,4.04
left,005999,009,25.0,1080,Cái cửa,100,4.0
left,006000,009,25.0,1080,Cái cửa,95,3.8
left,006001,009,25.0,1080,Cái cửa,100,4.0
left,006002,009,25.0,1080,Cái cửa,102,4.08
left,006003,009,25.0,1080,Cái cửa,97,3.88
left,006004,009,25.0,1080,Cửa sổ,92,3.68
left,006005,009,25.0,1080,Cửa sổ,103,4.12
left,006006,009,25.0,1080,Cửa sổ,91,3.64
left,006007,009,25.0,1080,Cửa sổ,110,4.4
left,006008,009,25.0,1080,Cửa sổ,98,3.92
left,006009,009,25.0,1080,Chìa khóa,91,3.64
left,006010,009,25.0,1080,Chìa khóa,90,3.6
left,006011,009,25.0,1080,Chìa khóa,87,3.48
left,006012,009,25.0,1080,Chìa khóa,97,3.88
left,006013,009,25.0,1080,Chìa khóa,81,3.24
left,006014,009,25.0,1080,Tường,85,3.4
left,006015,009,25.0,1080,Tường,81,3.24
left,006016,009,25.0,1080,Tường,89,3.56
left,006017,009,25.0,1080,Tường,87,3.48
left,006018,009,25.0,1080,Tường,90,3.6
left,006019,009,25.0,1080,Giường,85,3.4
left,006020,009,25.0,1080,Giường,76,3.04
left,006021,009,25.0,1080,Giường,82,3.28
left,006022,009,25.0,1080,Giường,90,3.6
left,006023,009,25.0,1080,Giường,84,3.36
left,006024,009,25.0,1080,Gối (đầu),80,3.2
left,006025,009,25.0,1080,Gối (đầu),75,3.0
left,006026,009,25.0,1080,Gối (đầu),76,3.04
left,006027,009,25.0,1080,Gối (đầu),85,3.4
left,006028,009,25.0,1080,Gối (đầu),83,3.32
left,006029,009,25.0,1080,Mền,83,3.32
left,006030,009,25.0,1080,Mền,97,3.88
left,006031,009,25.0,1080,Mền,74,2.96
left,006032,009,25.0,1080,Mền,79,3.16
left,006033,009,25.0,1080,Mền,84,3.36
left,006034,009,25.0,1080,Đồ dùng,89,3.56
left,006035,009,25.0,1080,Đồ dùng,81,3.24
left,006036,009,25.0,1080,Đồ dùng,83,3.32
left,006037,009,25.0,1080,Đồ dùng,90,3.6
left,006038,009,25.0,1080,Đồ dùng,80,3.2
left,006039,009,25.0,1080,Máy điều hòa,90,3.6
left,006040,009,25.0,1080,Máy điều hòa,85,3.4
left,006041,009,25.0,1080,Máy điều hòa,89,3.56
left,006042,009,25.0,1080,Máy điều hòa,94,3.76
left,006043,009,25.0,1080,Máy điều hòa,98,3.92
left,006044,009,25.0,1080,Máy điều hòa,91,3.64
left,006045,009,25.0,1080,Máy giặt,92,3.68
left,006046,009,25.0,1080,Máy giặt,84,3.36
left,006047,009,25.0,1080,Máy giặt,97,3.88
left,006048,009,25.0,1080,Máy giặt,94,3.76
left,006049,009,25.0,1080,Máy giặt,89,3.56
left,006050,009,25.0,1080,Tủ lạnh,90,3.6
left,006051,009,25.0,1080,Tủ lạnh,86,3.44
left,006052,009,25.0,1080,Tủ lạnh,94,3.76
left,006053,009,25.0,1080,Tủ lạnh,97,3.88
left,006054,009,25.0,1080,Tủ lạnh,86,3.44
left,006055,009,25.0,1080,Thành phố,81,3.24
left,006056,009,25.0,1080,Thành phố,81,3.24
left,006057,009,25.0,1080,Thành phố,94,3.76
left,006058,009,25.0,1080,Thành phố,94,3.76
left,006059,009,25.0,1080,Thành phố,89,3.56
left,006060,009,25.0,1080,Tỉnh,74,2.96
left,006061,009,25.0,1080,Tỉnh,73,2.92
left,006062,009,25.0,1080,Tỉnh,77,3.08
left,006063,009,25.0,1080,Tỉnh,79,3.16
left,006064,009,25.0,1080,Tỉnh,74,2.96
left,006065,009,25.0,1080,Trường Đại học,88,3.52
left,006066,009,25.0,1080,Trường Đại học,96,3.84
left,006067,009,25.0,1080,Trường Đại học,107,4.28
left,006068,009,25.0,1080,Trường Đại học,101,4.04
left,006073,009,25.0,1080,Trường học,72,2.88
left,006074,009,25.0,1080,Trường học,87,3.48
left,006075,009,25.0,1080,Trường học,85,3.4
left,006076,009,25.0,1080,Trường học,77,3.08
left,006077,009,25.0,1080,Nhà,72,2.88
left,006078,009,25.0,1080,Nhà,77,3.08
left,006079,009,25.0,1080,Nhà,81,3.24
left,006080,009,25.0,1080,Nhà,79,3.16
left,006081,009,25.0,1080,Công ty,78,3.12
left,006082,009,25.0,1080,Công ty,95,3.8
left,006083,009,25.0,1080,Công ty,96,3.84
left,006084,009,25.0,1080,Công ty,81,3.24
left,006085,009,25.0,1080,Công viên,83,3.32
left,006086,009,25.0,1080,Công viên,93,3.72
left,006087,009,25.0,1080,Công viên,85,3.4
left,006088,009,25.0,1080,Công viên,83,3.32
left,006089,009,25.0,1080,Ngân hàng,87,3.48
left,006090,009,25.0,1080,Ngân hàng,94,3.76
left,006091,009,25.0,1080,Ngân hàng,102,4.08
left,006092,009,25.0,1080,Ngân hàng,86,3.44
left,006093,009,25.0,1080,Quán cà phê,79,3.16
left,006094,009,25.0,1080,Quán cà phê,104,4.16
left,006095,009,25.0,1080,Quán cà phê,94,3.76
left,006096,009,25.0,1080,Quán cà phê,98,3.92
left,006097,009,25.0,1080,Nhà hàng,83,3.32
left,006098,009,25.0,1080,Nhà hàng,90,3.6
left,006099,009,25.0,1080,Nhà hàng,88,3.52
left,006100,009,25.0,1080,Nhà hàng,85,3.4
left,006101,009,25.0,1080,Nhà sách,84,3.36
left,006102,009,25.0,1080,Nhà sách,100,4.0
left,006103,009,25.0,1080,Nhà sách,93,3.72
left,006104,009,25.0,1080,Nhà sách,85,3.4
left,006105,009,25.0,1080,Bệnh viện,67,2.68
left,006106,009,25.0,1080,Bệnh viện,76,3.04
left,006107,009,25.0,1080,Bệnh viện,78,3.12
left,006108,009,25.0,1080,Bệnh viện,71,2.84
left,006109,009,25.0,1080,Chợ,85,3.4
left,006110,009,25.0,1080,Chợ,93,3.72
left,006111,009,25.0,1080,Chợ,90,3.6
left,006112,009,25.0,1080,Chợ,85,3.4
left,006113,009,25.0,1080,Siêu thị,95,3.8
left,006114,009,25.0,1080,Siêu thị,95,3.8
left,006115,009,25.0,1080,Siêu thị,86,3.44
left,006116,009,25.0,1080,Siêu thị,83,3.32
left,006117,009,25.0,1080,Nhà trọ,94,3.76
left,006118,009,25.0,1080,Nhà trọ,100,4.0
left,006119,009,25.0,1080,Nhà trọ,95,3.8
left,006120,009,25.0,1080,Nhà trọ,82,3.28
left,006121,009,25.0,1080,Rạp chiếu phim,89,3.56
left,006122,009,25.0,1080,Rạp chiếu phim,90,3.6
left,006123,009,25.0,1080,Rạp chiếu phim,88,3.52
left,006124,009,25.0,1080,Rạp chiếu phim,75,3.0
left,006125,009,25.0,1080,Thời tiết,90,3.6
left,006126,009,25.0,1080,Thời tiết,99,3.96
left,006127,009,25.0,1080,Thời tiết,99,3.96
left,006128,009,25.0,1080,Mùa xuân,93,3.72
left,006129,009,25.0,1080,Mùa xuân,92,3.68
left,006130,009,25.0,1080,Mùa xuân,83,3.32
left,006131,009,25.0,1080,Mùa hè,73,2.92
left,006132,009,25.0,1080,Mùa hè,70,2.8
left,006133,009,25.0,1080,Mùa hè,62,2.48
left,006134,009,25.0,1080,Mùa thu,84,3.36
left,006135,009,25.0,1080,Mùa thu,90,3.6
left,006136,009,25.0,1080,Mùa đông,80,3.2
left,006137,009,25.0,1080,Mùa đông,79,3.16
left,006138,009,25.0,1080,Mùa mưa,98,3.92
left,006139,009,25.0,1080,Mùa mưa,96,3.84
left,006140,009,25.0,1080,Mùa khô,106,4.24
left,006141,009,25.0,1080,Mùa khô,108,4.32
left,006142,009,25.0,1080,Nắng,75,3.0
left,006143,009,25.0,1080,Nắng,64,2.56
left,006144,009,25.0,1080,Mưa,86,3.44
left,006145,009,25.0,1080,Mưa,70,2.8
left,006146,009,25.0,1080,Gió,94,3.76
left,006147,009,25.0,1080,Gió,92,3.68
left,006148,009,25.0,1080,Thứ hai,80,3.2
left,006149,009,25.0,1080,Thứ hai,72,2.88
left,006150,009,25.0,1080,Thứ ba,77,3.08
left,006151,009,25.0,1080,Thứ ba,76,3.04
left,006152,009,25.0,1080,Thứ tư,90,3.6
left,006153,009,25.0,1080,Thứ tư,76,3.04
left,006154,009,25.0,1080,Thứ năm,82,3.28
left,006155,009,25.0,1080,Thứ năm,76,3.04
left,006156,009,25.0,1080,Thứ sáu,83,3.32
left,006157,009,25.0,1080,Thứ sáu,75,3.0
left,006158,009,25.0,1080,Thứ bảy,85,3.4
left,006159,009,25.0,1080,Thứ bảy,79,3.16
left,006160,009,25.0,1080,Chủ nhật,75,3.0
left,006161,009,25.0,1080,Chủ nhật,71,2.84
left,006162,009,25.0,1080,Chủ nhật,58,2.32
left,006163,009,25.0,1080,Chủ nhật,60,2.4
left,006164,009,25.0,1080,Ngày Quốc tế Thiếu nhi,107,4.28
left,006165,009,25.0,1080,Ngày Quốc tế Thiếu nhi,119,4.76
left,006166,009,25.0,1080,Ngày Quốc tế Phụ nữ,107,4.28
left,006167,009,25.0,1080,Ngày Quốc tế Phụ nữ,110,4.4
left,006168,009,25.0,1080,Ngày Quốc tế Lao động,111,4.44
left,006169,009,25.0,1080,Ngày Quốc tế Lao động,118,4.72
left,006170,009,25.0,1080,Tháng một,68,2.72
left,006171,009,25.0,1080,Tháng một,71,2.84
left,006172,009,25.0,1080,Tháng hai,73,2.92
left,006173,009,25.0,1080,Tháng hai,80,3.2
left,006174,009,25.0,1080,Tháng ba,72,2.88
left,006175,009,25.0,1080,Tháng ba,81,3.24
left,006176,009,25.0,1080,Tháng tư,76,3.04
left,006177,009,25.0,1080,Tháng tư,82,3.28
left,006178,009,25.0,1080,Tháng năm,66,2.64
left,006179,009,25.0,1080,Tháng năm,80,3.2
left,006180,009,25.0,1080,Tháng sáu,70,2.8
left,006181,009,25.0,1080,Tháng sáu,80,3.2
left,006182,009,25.0,1080,Tháng bảy,69,2.76
left,006183,009,25.0,1080,Tháng bảy,79,3.16
left,006184,009,25.0,1080,Tháng tám,71,2.84
left,006185,009,25.0,1080,Tháng tám,80,3.2
left,006186,009,25.0,1080,Tháng chín,76,3.04
left,006187,009,25.0,1080,Tháng chín,78,3.12
left,006188,009,25.0,1080,Tháng mười,82,3.28
left,006189,009,25.0,1080,Tháng mười,83,3.32
left,006190,009,25.0,1080,Tháng mười một,90,3.6
left,006191,009,25.0,1080,Tháng mười một,85,3.4
left,006192,009,25.0,1080,Tháng mười hai,90,3.6
left,006193,009,25.0,1080,Tháng mười hai,85,3.4
left,006194,009,25.0,1080,Ngày,81,3.24
left,006195,009,25.0,1080,Ngày,80,3.2
left,006196,009,25.0,1080,Tháng,90,3.6
left,006197,009,25.0,1080,Tháng,87,3.48
left,006198,009,25.0,1080,Năm,85,3.4
left,006199,009,25.0,1080,Năm,77,3.08
left,006200,009,25.0,1080,Giờ,79,3.16
